what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285460935906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285460936418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285460987039
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285460987061
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285460987693
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285461003508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461037784
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461063179
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285461063214
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461063838
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461075764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461077036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461080388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461085083
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285461085116
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461086095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461097456
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1285461101193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461103178
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285461110775
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285461118492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461119487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461153402
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285461153427
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461165135
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285461171699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461172889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461182540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1285461233935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1285461235376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461239325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461243497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285461299266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461303152
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461306362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461339962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461347452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461364493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461368738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461378766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461384923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461393446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285461395901
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461687419
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461688848
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461690857
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285461729126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1285462391217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1285462392296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1285462393240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1285462394447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1285462398444
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1285462399586
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285462403973
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285462514095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467710856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467711732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467712041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467712786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467713275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467714289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467714298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467715116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467715961
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285467717799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285552969037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285553007452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285553011888
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285553203260
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285553204965
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285553216643
activated,editor,org.chromium.debug.ui,0.1.6.201008092223,"org.chromium.debug.ui.editors.JsEditor",1285553217571
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285553221439
closed,editor,org.chromium.debug.ui,0.1.6.201008092223,"org.chromium.debug.ui.editors.JsEditor",1285553221440
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285553222879
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285554607395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557333886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557384944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557399611
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285557408666
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285557409563
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285557431329
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285557436360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285557697014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557698730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557705852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557707724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557734992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557749600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557750825
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285557750859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557751636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557814932
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285557814953
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285557816784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1285557969661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1285557970795
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285557979881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285557997725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285567409952
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285567411620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285567412878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285567413899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285567414116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285567415016
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285567415648
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1285567417200
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1285567417257
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1285567417318
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1285567417341
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1285567417341
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1285567417456
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1285567417528
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1285567417556
stopped,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1285567417639
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1285567417749
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1285624802683
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1285624802684
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1285624802697
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1285624802712
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1285624802733
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1285624802749
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1285624802759
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1285624802770
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1285624802783
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1285624802794
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1285624802804
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1285624802816
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1285624802834
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1285624802869
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1285624802876
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1285624802898
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1285624802915
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1285624802934
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1285624802953
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1285624802964
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1285624802980
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1285624802994
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1285624803005
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1285624803022
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1285624803040
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1285624803059
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1285624803075
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1285624803103
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1285624803121
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1285624803135
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1285624803151
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1285624803163
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1285624803175
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1285624803196
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1285624803218
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1285624803235
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1285624803270
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1285624803289
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1285624803306
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1285624803329
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1285624803347
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1285624803395
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1285624803413
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1285624803430
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1285624803442
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1285624803458
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1285624803489
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1285624803509
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1285624803524
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1285624803524
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1285624803548
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1285624803559
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1285624803573
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1285624803588
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1285624803594
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1285624803608
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1285624803622
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1285624803646
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1285624803685
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1285624803703
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1285624803714
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1285624803728
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1285624803728
started,bundle,org.chromium.debug.core,0.1.6.201008092223,"org.chromium.debug.core",1285624803728
os,sysinfo,,,"win32",1285624803733
arch,sysinfo,,,"x86",1285624803733
ws,sysinfo,,,"win32",1285624803733
locale,sysinfo,,,"en_US",1285624803733
processors,sysinfo,,,"2",1285624803733
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1285624803734
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1285624803734
java.specification.name,sysinfo,,,"Java Platform API Specification",1285624803734
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285624803734
java.specification.version,sysinfo,,,"1.6",1285624803734
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1285624803734
java.version,sysinfo,,,"1.6.0_20",1285624803734
java.vm.info,sysinfo,,,"mixed mode",1285624803734
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1285624803734
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1285624803734
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285624803734
java.vm.specification.version,sysinfo,,,"1.0",1285624803734
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1285624803734
java.vm.version,sysinfo,,,"16.3-b01",1285624803734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285624851024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285625784830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285625785387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285691330451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285691330774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285695592397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285695592696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285710567984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285710576929
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285710598912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285710725152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285710726865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711610288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711628389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711641448
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1285711643261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1285711644384
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1285711646046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1285711646738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711649030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711748336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711753768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711844075
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285711844192
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285711844541
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1285711853146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711856816
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1285711863054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711866886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711875158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711886129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711900436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711949498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711950690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285711962965
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285711989007
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285712052513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285712060142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712065350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712079437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285712083558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712085703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712113614
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285712122737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712136545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712156920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1285712162321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712163530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712316342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712316402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712316847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712337585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712402076
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285712416411
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1285712418011
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1285712419021
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712421919
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712437390
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712437533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1285712437557
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712440273
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712440373
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712441065
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712441770
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285712443826
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712444040
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1285712444177
